snapshot_date,platform,project_name,project_platform_id,item_id,item_name,version_label,mod_version,loader,game_versions,total_downloads,previous_total,daily_downloads,loader_group
2026-04-11,modrinth,HearthGuard,hearthguard,OQyeKKQM,hearthguard-neoforge-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,neoforge,1.21.11,8,8,0,neoforge
2026-04-11,modrinth,HearthGuard,hearthguard,EzCGv7l8,hearthguard-neoforge-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,neoforge,1.21.11,4,2,2,neoforge
2026-04-11,modrinth,HearthGuard,hearthguard,ijlz9BpN,hearthguard-neoforge-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,neoforge,26.1,13,13,0,neoforge
2026-04-11,modrinth,HearthGuard,hearthguard,RgUs60SF,hearthguard-neoforge-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,neoforge,26.1.1,15,15,0,neoforge
2026-04-11,modrinth,HearthGuard,hearthguard,wtqulja4,hearthguard-neoforge-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,neoforge,"26.1,26.1.1,26.1.2",7,2,5,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),1.0.0,Fabric,1.21.1,52,52,0,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),1.0.1,Fabric,1.21.1,75,75,0,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.1,91,91,0,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),1.0.3,Fabric,1.21.1,15,14,1,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.1,20,19,1,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),1.0.0,Fabric,1.21.11,154,154,0,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),1.0.0,NeoForge,1.21.11,55,55,0,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),1.0.1,Fabric,1.21.11,213,213,0,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.11,58,58,0,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),1.0.3,Fabric,1.21.11,45,28,17,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.11,10,8,2,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.1 (Fabric),HearthGuard 26.1-1.0.1 (Fabric),HearthGuard 26.1-1.0.1 (Fabric),1.0.1,Fabric,26.1,77,72,5,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.1 (NeoForge),HearthGuard 26.1-1.0.1 (NeoForge),HearthGuard 26.1-1.0.1 (NeoForge),1.0.1,NeoForge,26.1,22,22,0,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.2 (Fabric),HearthGuard 26.1.1-1.0.2 (Fabric),HearthGuard 26.1.1-1.0.2 (Fabric),1.0.2,Fabric,26.1.1,109,109,0,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.2 (NeoForge),HearthGuard 26.1.1-1.0.2 (NeoForge),HearthGuard 26.1.1-1.0.2 (NeoForge),1.0.2,NeoForge,26.1.1,99,99,0,neoforge
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1.2-1.0.3 (Fabric),HearthGuard 26.1.2-1.0.3 (Fabric),HearthGuard 26.1.2-1.0.3 (Fabric),1.0.3,Fabric,"26.1.2,26.1.1,26.1",45,27,18,fabric
2026-04-12,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1.2-1.0.3 (NeoForge),HearthGuard 26.1.2-1.0.3 (NeoForge),HearthGuard 26.1.2-1.0.3 (NeoForge),1.0.3,NeoForge,"26.1.2,26.1.1,26.1",35,27,8,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,3Qr0FvWY,hearthguard-1.21.11-1.0.0.jar,1.21.11-1.0.0,1.0.0,fabric,1.21.11,6,6,0,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,uV8Oy26t,hearthguard-fabric-1.21.1-1.0.0.jar,1.21.1-1.0.0,1.0.0,fabric,1.21.1,5,5,0,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,nRpsspT3,hearthguard-fabric-1.21.1-1.0.1.jar,1.21.1-1.0.1,1.0.1,fabric,1.21.1,33,33,0,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,Wl0112bR,hearthguard-fabric-1.21.1-1.0.3.jar,1.21.1-1.0.3,1.0.3,fabric,1.21.1,4,4,0,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,Ip4lznyC,hearthguard-fabric-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,fabric,1.21.11,68,68,0,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,YIyUClBb,hearthguard-fabric-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,fabric,1.21.11,13,11,2,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,30ZlRdYy,hearthguard-fabric-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,fabric,26.1,36,36,0,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,s3sT8jZk,hearthguard-fabric-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,fabric,26.1.1,77,76,1,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,ltqal83o,hearthguard-fabric-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,fabric,"26.1,26.1.1,26.1.2",25,16,9,fabric
2026-04-12,modrinth,HearthGuard,hearthguard,fbe73rXR,hearthguard-neoforge-1.21.1-1.0.1.jar,1.21.1-1.0.1,1.0.1,neoforge,1.21.1,31,31,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,iub5wqUR,hearthguard-neoforge-1.21.1-1.0.3.jar,1.21.1-1.0.3,1.0.3,neoforge,1.21.1,6,6,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,dFWb9IFH,hearthguard-neoforge-1.21.11-1.0.0.jar,1.21.11-1.0.0,1.0.0,neoforge,1.21.11,5,5,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,OQyeKKQM,hearthguard-neoforge-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,neoforge,1.21.11,8,8,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,EzCGv7l8,hearthguard-neoforge-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,neoforge,1.21.11,4,4,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,ijlz9BpN,hearthguard-neoforge-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,neoforge,26.1,13,13,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,RgUs60SF,hearthguard-neoforge-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,neoforge,26.1.1,15,15,0,neoforge
2026-04-12,modrinth,HearthGuard,hearthguard,wtqulja4,hearthguard-neoforge-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,neoforge,"26.1,26.1.1,26.1.2",8,7,1,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),1.0.0,Fabric,1.21.1,52,52,0,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),1.0.1,Fabric,1.21.1,75,75,0,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.1,93,91,2,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),1.0.3,Fabric,1.21.1,28,15,13,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.1,23,20,3,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),1.0.0,Fabric,1.21.11,154,154,0,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),1.0.0,NeoForge,1.21.11,55,55,0,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),1.0.1,Fabric,1.21.11,213,213,0,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.11,58,58,0,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),1.0.3,Fabric,1.21.11,61,45,16,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.11,11,10,1,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.1 (Fabric),HearthGuard 26.1-1.0.1 (Fabric),HearthGuard 26.1-1.0.1 (Fabric),1.0.1,Fabric,26.1,77,77,0,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.1 (NeoForge),HearthGuard 26.1-1.0.1 (NeoForge),HearthGuard 26.1-1.0.1 (NeoForge),1.0.1,NeoForge,26.1,22,22,0,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.2 (Fabric),HearthGuard 26.1.1-1.0.2 (Fabric),HearthGuard 26.1.1-1.0.2 (Fabric),1.0.2,Fabric,26.1.1,111,109,2,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.2 (NeoForge),HearthGuard 26.1.1-1.0.2 (NeoForge),HearthGuard 26.1.1-1.0.2 (NeoForge),1.0.2,NeoForge,26.1.1,99,99,0,neoforge
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1.2-1.0.3 (Fabric),HearthGuard 26.1.2-1.0.3 (Fabric),HearthGuard 26.1.2-1.0.3 (Fabric),1.0.3,Fabric,"26.1.2,26.1.1,26.1",56,45,11,fabric
2026-04-13,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1.2-1.0.3 (NeoForge),HearthGuard 26.1.2-1.0.3 (NeoForge),HearthGuard 26.1.2-1.0.3 (NeoForge),1.0.3,NeoForge,"26.1.2,26.1.1,26.1",38,35,3,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,3Qr0FvWY,hearthguard-1.21.11-1.0.0.jar,1.21.11-1.0.0,1.0.0,fabric,1.21.11,6,6,0,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,uV8Oy26t,hearthguard-fabric-1.21.1-1.0.0.jar,1.21.1-1.0.0,1.0.0,fabric,1.21.1,5,5,0,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,nRpsspT3,hearthguard-fabric-1.21.1-1.0.1.jar,1.21.1-1.0.1,1.0.1,fabric,1.21.1,33,33,0,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,Wl0112bR,hearthguard-fabric-1.21.1-1.0.3.jar,1.21.1-1.0.3,1.0.3,fabric,1.21.1,5,4,1,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,Ip4lznyC,hearthguard-fabric-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,fabric,1.21.11,69,68,1,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,YIyUClBb,hearthguard-fabric-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,fabric,1.21.11,14,13,1,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,30ZlRdYy,hearthguard-fabric-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,fabric,26.1,36,36,0,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,s3sT8jZk,hearthguard-fabric-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,fabric,26.1.1,78,77,1,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,ltqal83o,hearthguard-fabric-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,fabric,"26.1,26.1.1,26.1.2",28,25,3,fabric
2026-04-13,modrinth,HearthGuard,hearthguard,fbe73rXR,hearthguard-neoforge-1.21.1-1.0.1.jar,1.21.1-1.0.1,1.0.1,neoforge,1.21.1,35,31,4,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,iub5wqUR,hearthguard-neoforge-1.21.1-1.0.3.jar,1.21.1-1.0.3,1.0.3,neoforge,1.21.1,9,6,3,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,dFWb9IFH,hearthguard-neoforge-1.21.11-1.0.0.jar,1.21.11-1.0.0,1.0.0,neoforge,1.21.11,5,5,0,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,OQyeKKQM,hearthguard-neoforge-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,neoforge,1.21.11,8,8,0,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,EzCGv7l8,hearthguard-neoforge-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,neoforge,1.21.11,4,4,0,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,ijlz9BpN,hearthguard-neoforge-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,neoforge,26.1,13,13,0,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,RgUs60SF,hearthguard-neoforge-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,neoforge,26.1.1,15,15,0,neoforge
2026-04-13,modrinth,HearthGuard,hearthguard,wtqulja4,hearthguard-neoforge-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,neoforge,"26.1,26.1.1,26.1.2",8,8,0,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),1.0.0,Fabric,1.21.1,52,52,0,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),1.0.1,Fabric,1.21.1,75,75,0,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.1,93,93,0,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),1.0.3,Fabric,1.21.1,34,28,6,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.1,28,23,5,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),1.0.0,Fabric,1.21.11,154,154,0,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),1.0.0,NeoForge,1.21.11,55,55,0,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),1.0.1,Fabric,1.21.11,215,213,2,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.11,58,58,0,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),1.0.3,Fabric,1.21.11,75,61,14,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.11,12,11,1,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.1 (Fabric),HearthGuard 26.1-1.0.1 (Fabric),HearthGuard 26.1-1.0.1 (Fabric),1.0.1,Fabric,26.1,77,77,0,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.1 (NeoForge),HearthGuard 26.1-1.0.1 (NeoForge),HearthGuard 26.1-1.0.1 (NeoForge),1.0.1,NeoForge,26.1,22,22,0,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.2 (Fabric),HearthGuard 26.1.1-1.0.2 (Fabric),HearthGuard 26.1.1-1.0.2 (Fabric),1.0.2,Fabric,26.1.1,113,111,2,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1-1.0.2 (NeoForge),HearthGuard 26.1.1-1.0.2 (NeoForge),HearthGuard 26.1.1-1.0.2 (NeoForge),1.0.2,NeoForge,26.1.1,100,99,1,neoforge
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1.2-1.0.3 (Fabric),HearthGuard 26.1.2-1.0.3 (Fabric),HearthGuard 26.1.2-1.0.3 (Fabric),1.0.3,Fabric,"26.1.2,26.1.1,26.1",63,56,7,fabric
2026-04-14,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 26.1.2-1.0.3 (NeoForge),HearthGuard 26.1.2-1.0.3 (NeoForge),HearthGuard 26.1.2-1.0.3 (NeoForge),1.0.3,NeoForge,"26.1.2,26.1.1,26.1",40,38,2,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,3Qr0FvWY,hearthguard-1.21.11-1.0.0.jar,1.21.11-1.0.0,1.0.0,fabric,1.21.11,6,6,0,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,uV8Oy26t,hearthguard-fabric-1.21.1-1.0.0.jar,1.21.1-1.0.0,1.0.0,fabric,1.21.1,5,5,0,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,nRpsspT3,hearthguard-fabric-1.21.1-1.0.1.jar,1.21.1-1.0.1,1.0.1,fabric,1.21.1,33,33,0,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,Wl0112bR,hearthguard-fabric-1.21.1-1.0.3.jar,1.21.1-1.0.3,1.0.3,fabric,1.21.1,6,5,1,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,Ip4lznyC,hearthguard-fabric-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,fabric,1.21.11,69,69,0,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,YIyUClBb,hearthguard-fabric-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,fabric,1.21.11,16,14,2,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,30ZlRdYy,hearthguard-fabric-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,fabric,26.1,36,36,0,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,s3sT8jZk,hearthguard-fabric-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,fabric,26.1.1,78,78,0,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,ltqal83o,hearthguard-fabric-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,fabric,"26.1,26.1.1,26.1.2",31,28,3,fabric
2026-04-14,modrinth,HearthGuard,hearthguard,fbe73rXR,hearthguard-neoforge-1.21.1-1.0.1.jar,1.21.1-1.0.1,1.0.1,neoforge,1.21.1,35,35,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,iub5wqUR,hearthguard-neoforge-1.21.1-1.0.3.jar,1.21.1-1.0.3,1.0.3,neoforge,1.21.1,9,9,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,dFWb9IFH,hearthguard-neoforge-1.21.11-1.0.0.jar,1.21.11-1.0.0,1.0.0,neoforge,1.21.11,5,5,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,OQyeKKQM,hearthguard-neoforge-1.21.11-1.0.1.jar,1.21.11-1.0.1,1.0.1,neoforge,1.21.11,8,8,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,EzCGv7l8,hearthguard-neoforge-1.21.11-1.0.3.jar,1.21.11-1.0.3,1.0.3,neoforge,1.21.11,4,4,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,ijlz9BpN,hearthguard-neoforge-26.1-1.0.1.jar,26.1-1.0.1,1.0.1,neoforge,26.1,13,13,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,RgUs60SF,hearthguard-neoforge-26.1.1-1.0.2.jar,26.1.1-1.0.2,1.0.2,neoforge,26.1.1,15,15,0,neoforge
2026-04-14,modrinth,HearthGuard,hearthguard,wtqulja4,hearthguard-neoforge-26.1.2-1.0.3.jar,26.1.2-1.0.3,1.0.3,neoforge,"26.1,26.1.1,26.1.2",8,8,0,neoforge
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),HearthGuard 1.21.1-1.0.0 (Fabric),1.0.0,Fabric,1.21.1,52,52,0,fabric
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),HearthGuard 1.21.1-1.0.1 (Fabric),1.0.1,Fabric,1.21.1,75,75,0,fabric
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),HearthGuard 1.21.1-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.1,93,93,0,neoforge
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),HearthGuard 1.21.1-1.0.3 (Fabric),1.0.3,Fabric,1.21.1,40,34,6,fabric
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),HearthGuard 1.21.1-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.1,33,28,5,neoforge
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),HearthGuard 1.21.11-1.0.0 (Fabric),1.0.0,Fabric,1.21.11,154,154,0,fabric
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),HearthGuard 1.21.11-1.0.0 (NeoForge),1.0.0,NeoForge,1.21.11,55,55,0,neoforge
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),HearthGuard 1.21.11-1.0.1 (Fabric),1.0.1,Fabric,1.21.11,215,215,0,fabric
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),HearthGuard 1.21.11-1.0.1 (NeoForge),1.0.1,NeoForge,1.21.11,58,58,0,neoforge
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),HearthGuard 1.21.11-1.0.3 (Fabric),1.0.3,Fabric,1.21.11,82,75,7,fabric
2026-04-15,curseforge,HearthGuard,hearthguard,hearthguard:HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),HearthGuard 1.21.11-1.0.3 (NeoForge),1.0.3,NeoForge,1.21.11,14,12,2,neoforge
